40,37
40,56
40,57
40,58
40,59
40,80
40,81
40,101
41,36
41,37
41,57
41,58
41,59
41,60
41,61
41,62
41,63
41,64
41,65
41,66
41,67
41,68
41,69
41,70
41,71
41,72
41,73
41,74
41,75
41,76
41,77
41,78
41,79
41,80
41,81
41,82
41,101
42,36
42,37
42,58
42,59
42,60
42,61
42,62
42,63
42,64
42,65
42,66
42,67
42,68
42,69
42,70
42,71
42,72
42,73
42,74
42,75
42,76
42,77
42,78
42,79
42,80
42,81
42,82
42,83
42,101
43,35
43,36
43,37
43,81
43,82
43,83
43,84
43,101
44,34
44,35
44,36
44,37
44,82
44,83
44,84
44,85
44,101
45,33
45,34
45,35
45,36
45,83
45,84
45,85
45,86
45,87
45,101
46,20
46,21
46,22
46,23
46,24
46,25
46,26
46,27
46,28
46,29
46,30
46,31
46,32
46,33
46,34
46,35
46,84
46,85
46,86
46,87
46,88
46,101
47,1
47,2
47,3
47,4
47,5
47,6
47,7
47,8
47,9
47,10
47,11
47,12
47,13
47,14
47,15
47,16
47,17
47,18
47,19
47,20
47,21
47,22
47,23
47,24
47,25
47,26
47,27
47,28
47,29
47,30
47,31
47,32
47,33
47,34
47,84
47,85
47,86
47,87
47,88
47,89
47,101
48,1
48,2
48,3
48,4
48,5
48,6
48,7
48,8
48,9
48,10
48,11
48,12
48,13
48,14
48,15
48,16
48,17
48,18
48,19
48,20
48,21
48,32
48,33
48,84
48,85
48,87
48,88
48,89
48,90
48,101
49,32
49,33
49,84
49,85
49,88
49,89
49,90
49,91
49,101
50,32
50,33
50,84
50,85
50,89
50,90
50,91
50,92
50,101
51,32
51,33
51,84
51,85
51,90
51,91
51,92
51,93
51,101
52,31
52,32
52,33
52,84
52,85
52,91
52,92
52,93
52,94
52,101
53,30
53,31
53,32
53,33
53,84
53,85
53,92
53,93
53,94
53,95
53,101
54,29
54,30
54,31
54,32
54,84
54,85
54,93
54,94
54,95
54,96
54,101
55,28
55,29
55,30
55,31
55,84
55,85
55,94
55,95
55,96
55,97
55,101
56,28
56,29
56,30
56,83
56,84
56,85
56,95
56,96
56,97
56,98
56,99
56,100
56,101
57,28
57,29
57,82
57,83
57,84
57,85
57,96
57,97
57,98
57,99
57,100
57,101
58,28
58,29
58,81
58,82
58,83
58,84
58,101
59,28
59,29
59,80
59,81
59,82
59,83
59,101
60,28
60,29
60,79
60,80
60,81
60,82
60,101
61,28
61,29
61,78
61,79
61,80
61,81
61,101
62,28
62,29
62,77
62,78
62,79
62,80
62,101
63,28
63,29
63,76
63,77
63,78
63,79
63,101
64,28
64,29
64,75
64,76
64,77
64,78
64,101
65,1
65,2
65,3
65,4
65,5
65,6
65,7
65,8
65,9
65,28
65,29
65,74
65,75
65,76
65,77
65,101
66,1
66,2
66,3
66,4
66,5
66,6
66,7
66,8
66,9
66,10
66,28
66,29
66,73
66,74
66,75
66,76
66,101
67,8
67,9
67,10
67,11
67,28
67,29
67,72
67,73
67,74
67,75
67,101
68,9
68,10
68,11
68,12
68,28
68,29
68,71
68,72
68,73
68,74
68,101
69,10
69,11
69,12
69,13
69,28
69,29
69,70
69,71
69,72
69,73
69,101
70,11
70,12
70,13
70,14
70,28
70,29
70,69
70,70
70,71
70,72
70,101
71,12
71,13
71,14
71,15
71,28
71,29
71,68
71,69
71,70
71,71
71,101
72,13
72,14
72,15
72,16
72,28
72,29
72,67
72,68
72,69
72,70
72,101
73,14
73,15
73,16
73,17
73,28
73,29
73,66
73,67
73,68
73,69
73,101
74,15
74,16
74,17
74,18
74,28
74,29
74,65
74,66
74,67
74,68
74,101
75,16
75,17
75,18
75,19
75,28
75,29
75,64
75,65
75,66
75,67
75,101
76,17
76,18
76,19
76,20
76,28
76,29
76,63
76,64
76,65
76,66
76,101
77,18
77,19
77,20
77,21
77,28
77,29
77,62
77,63
77,64
77,65
77,101
78,19
78,20
78,21
78,22
78,23
78,24
78,25
78,26
78,27
78,28
78,29
78,30
78,61
78,62
78,63
78,64
78,101
79,20
79,21
79,22
79,23
79,24
79,25
79,26
79,27
79,28
79,29
79,30
79,31
79,60
79,61
79,62
79,63
79,101
80,29
80,30
80,31
80,32
80,59
80,60
80,61
80,62
80,101
81,30
81,31
81,32
81,33
81,58
81,59
81,60
81,61
81,101
82,31
82,32
82,33
82,34
82,57
82,58
82,59
82,60
82,101
83,32
83,33
83,34
83,35
83,56
83,57
83,58
83,59
83,101
84,33
84,34
84,35
84,36
84,55
84,56
84,57
84,58
84,101
85,34
85,35
85,36
85,37
85,54
85,55
85,56
85,57
85,101
86,35
86,36
86,37
86,38
86,53
86,54
86,55
86,56
86,101
87,36
87,37
87,38
87,39
87,52
87,53
87,54
87,55
87,101
88,37
88,38
88,39
88,40
88,51
88,52
88,53
88,54
88,101
89,38
89,39
89,40
89,41
89,50
89,51
89,52
89,53
89,101
90,39
90,40
90,41
90,42
90,43
90,44
90,45
90,46
90,47
90,48
90,49
90,50
90,51
90,52
90,101
91,40
91,41
91,42
91,43
91,44
91,45
91,46
91,47
91,48
91,49
91,50
91,51
91,101
92,49
92,50
92,51
92,101
93,48
93,49
93,50
93,51
93,101
94,47
94,48
94,49
94,50
94,101
95,46
95,47
95,48
95,49
95,101
96,45
96,46
96,47
96,48
96,101
97,44
97,45
97,46
97,47
97,101
98,43
98,44
98,45
98,46
98,101
99,43
99,44
99,45
99,101
100,1
100,43
100,44
100,100
100,101
101,1
101,2
101,3
101,4
101,5
101,6
101,7
101,8
101,9
101,10
101,11
101,12
101,13
101,14
101,15
101,16
101,17
101,18
101,19
101,20
101,21
101,22
101,23
101,24
101,25
101,26
101,27
101,28
101,29
101,30
101,31
101,32
101,33
101,34
101,35
101,36
101,37
101,38
101,39
101,40
101,41
101,42
101,43
101,44
101,45
101,46
101,47
101,48
101,49
101,50
101,51
101,52
101,53
101,54
101,55
101,56
101,57
101,58
101,59
101,60
101,61
101,62
101,63
101,64
101,65
101,66
101,67
101,68
101,69
101,70
101,71
101,72
101,73
101,74
101,75
101,76
101,77
101,78
101,79
101,80
101,81
101,82
101,83
101,84
101,85
101,86
101,87
101,88
101,89
101,90
101,91
101,92
101,93
101,94
101,95
101,96
101,97
101,98
101,99
101,100
101,101
1,1
1,2
1,3
1,4
1,5
1,6
1,7
1,8
1,9
1,10
1,11
1,12
1,13
1,14
1,15
1,16
1,17
1,18
1,19
1,20
1,21
1,22
1,23
1,24
1,25
1,26
1,27
1,28
1,29
1,30
1,31
1,32
1,33
1,34
1,35
1,36
1,37
1,38
1,39
1,40
1,41
1,42
1,43
1,44
1,45
1,46
1,47
1,48
1,49
1,50
1,51
1,52
1,53
1,54
1,55
1,56
1,57
1,58
1,59
1,60
1,61
1,62
1,63
1,64
1,65
1,66
1,67
1,68
1,69
1,70
1,71
1,72
1,73
1,74
1,75
1,76
1,77
1,78
1,79
1,80
1,81
1,82
1,83
1,84
1,85
1,86
1,87
1,88
1,89
1,90
1,91
1,92
1,93
1,94
1,95
1,96
1,97
1,98
1,99
1,100
1,101
2,1
2,4
2,5
2,6
2,7
2,8
2,9
2,36
2,37
2,38
2,39
2,54
2,55
2,56
2,81
2,82
2,88
2,89
2,90
2,91
2,99
2,100
2,101
3,1
3,5
3,6
3,7
3,8
3,37
3,38
3,39
3,40
3,81
3,82
3,90
3,91
3,101
4,1
4,2
4,3
4,4
4,5
4,6
4,7
4,38
4,39
4,40
4,41
4,69
4,70
4,71
4,72
4,73
4,74
4,75
4,76
4,77
4,78
4,79
4,80
4,81
4,82
4,90
4,91
4,101
5,1
5,2
5,3
5,4
5,5
5,6
5,39
5,40
5,41
5,42
5,68
5,69
5,70
5,71
5,72
5,73
5,74
5,75
5,76
5,77
5,78
5,79
5,80
5,81
5,82
5,83
5,90
5,91
5,101
6,1
6,40
6,41
6,42
6,43
6,67
6,68
6,69
6,70
6,81
6,82
6,83
6,84
6,90
6,91
6,101
7,1
7,41
7,42
7,43
7,66
7,67
7,68
7,69
7,82
7,83
7,84
7,85
7,90
7,91
7,101
8,1
8,42
8,43
8,65
8,66
8,67
8,68
8,83
8,84
8,85
8,86
8,90
8,91
8,101
9,1
9,42
9,43
9,64
9,65
9,66
9,67
9,84
9,85
9,86
9,87
9,90
9,91
9,101
10,1
10,42
10,43
10,63
10,64
10,65
10,66
10,85
10,86
10,87
10,88
10,90
10,91
10,101
11,1
11,42
11,43
11,62
11,63
11,64
11,65
11,86
11,87
11,88
11,89
11,90
11,91
11,101
12,1
12,42
12,43
12,61
12,62
12,63
12,64
12,87
12,88
12,89
12,90
12,91
12,92
12,101
13,1
13,42
13,43
13,60
13,61
13,62
13,63
13,88
13,89
13,90
13,91
13,92
13,93
13,101
14,1
14,42
14,43
14,59
14,60
14,61
14,62
14,91
14,92
14,93
14,94
14,101
15,1
15,42
15,43
15,58
15,59
15,60
15,61
15,92
15,93
15,94
15,95
15,101
16,1
16,42
16,43
16,57
16,58
16,59
16,60
16,93
16,94
16,95
16,96
16,101
17,1
17,42
17,43
17,56
17,57
17,58
17,59
17,94
17,95
17,96
17,97
17,101
18,1
18,42
18,43
18,55
18,56
18,57
18,58
18,95
18,96
18,97
18,98
18,101
19,1
19,42
19,43
19,44
19,45
19,46
19,47
19,48
19,49
19,50
19,51
19,52
19,53
19,54
19,55
19,56
19,57
19,96
19,97
19,98
19,99
19,101
20,1
20,41
20,42
20,43
20,44
20,45
20,46
20,47
20,48
20,49
20,50
20,51
20,52
20,53
20,54
20,55
20,56
20,97
20,98
20,99
20,100
20,101
21,1
21,2
21,40
21,41
21,42
21,43
21,98
21,99
21,100
21,101
22,1
22,2
22,39
22,40
22,41
22,42
22,99
22,100
22,101
23,1
23,2
23,38
23,39
23,40
23,41
23,101
24,1
24,2
24,37
24,38
24,39
24,40
24,101
25,1
25,2
25,36
25,37
25,38
25,39
25,101
26,1
26,2
26,35
26,36
26,37
26,38
26,101
27,1
27,2
27,34
27,35
27,36
27,37
27,101
28,1
28,2
28,33
28,34
28,35
28,36
28,101
29,1
29,2
29,22
29,23
29,24
29,25
29,26
29,27
29,28
29,29
29,30
29,31
29,32
29,33
29,34
29,35
29,101
30,1
30,2
30,21
30,22
30,23
30,24
30,25
30,26
30,27
30,28
30,29
30,30
30,31
30,32
30,33
30,34
30,101
31,1
31,2
31,20
31,21
31,22
31,23
31,33
31,34
31,101
32,1
32,2
32,19
32,20
32,21
32,22
32,33
32,34
32,101
33,1
33,2
33,18
33,19
33,20
33,21
33,33
33,34
33,101
34,1
34,2
34,3
34,17
34,18
34,19
34,20
34,33
34,34
34,101
35,1
35,2
35,3
35,4
35,16
35,17
35,18
35,19
35,33
35,34
35,101
36,1
36,2
36,3
36,4
36,5
36,15
36,16
36,17
36,18
36,33
36,34
36,101
37,1
37,2
37,3
37,4
37,5
37,14
37,15
37,16
37,17
37,33
37,34
37,101
38,1
38,2
38,4
38,5
38,13
38,14
38,15
38,16
38,33
38,34
38,35
38,101
39,1
39,2
39,4
39,5
39,12
39,13
39,14
39,15
39,33
39,34
39,35
39,36
39,37
39,38
39,39
39,40
39,41
39,42
39,43
39,44
39,45
39,46
39,47
39,48
39,49
39,50
39,51
39,52
39,101
40,1
40,4
40,5
40,11
40,12
40,13
40,14
40,34
40,35
40,36
40,37
40,38
40,39
40,40
40,41
40,42
40,43
40,44
40,45
40,46
40,47
40,48
40,49
40,50
40,51
40,52
40,53
40,101
41,1
41,2
41,3
41,4
41,5
41,6
41,10
41,11
41,12
41,13
41,35
41,36
41,51
41,52
41,53
41,54
41,99
41,100
41,101
42,1
42,2
42,3
42,4
42,5
42,6
42,7
42,8
42,9
42,10
42,11
42,12
42,35
42,36
42,52
42,53
42,54
42,55
42,98
42,99
42,100
42,101
43,1
43,5
43,6
43,7
43,8
43,9
43,10
43,11
43,35
43,36
43,53
43,54
43,55
43,56
43,88
43,89
43,90
43,91
43,92
43,93
43,94
43,95
43,96
43,97
43,98
43,99
43,100
43,101
44,1
44,6
44,7
44,35
44,36
44,54
44,55
44,56
44,57
44,87
44,88
44,89
44,90
44,91
44,92
44,93
44,94
44,95
44,96
44,97
44,98
44,99
44,101
45,1
45,6
45,7
45,35
45,36
45,55
45,56
45,57
45,58
45,86
45,87
45,88
45,89
45,97
45,98
45,101
46,1
46,6
46,7
46,35
46,36
46,56
46,57
46,58
46,59
46,85
46,86
46,87
46,88
46,97
46,98
46,101
47,1
47,6
47,7
47,35
47,36
47,57
47,58
47,59
47,60
47,76
47,77
47,78
47,79
47,80
47,81
47,82
47,83
47,84
47,85
47,86
47,87
47,97
47,98
47,101
48,1
48,6
48,7
48,35
48,36
48,58
48,59
48,60
48,61
48,75
48,76
48,77
48,78
48,79
48,80
48,81
48,82
48,83
48,84
48,85
48,86
48,97
48,98
48,101
49,1
49,6
49,7
49,35
49,36
49,59
49,60
49,61
49,62
49,74
49,75
49,76
49,77
49,84
49,85
49,97
49,98
49,101
50,1
50,6
50,7
50,35
50,36
50,60
50,61
50,62
50,63
50,73
50,74
50,75
50,76
50,84
50,85
50,97
50,98
50,101
51,1
51,6
51,7
51,35
51,36
51,61
51,62
51,63
51,64
51,72
51,73
51,74
51,75
51,84
51,85
51,97
51,98
51,101
52,1
52,6
52,7
52,35
52,36
52,62
52,63
52,64
52,65
52,71
52,72
52,73
52,74
52,84
52,85
52,97
52,98
52,101
53,1
53,6
53,7
53,35
53,36
53,63
53,64
53,65
53,66
53,70
53,71
53,72
53,73
53,84
53,85
53,97
53,98
53,101
54,1
54,6
54,7
54,35
54,36
54,64
54,65
54,66
54,67
54,68
54,69
54,70
54,71
54,72
54,84
54,85
54,97
54,98
54,101
55,1
55,6
55,7
55,35
55,36
55,65
55,66
55,67
55,68
55,69
55,70
55,71
55,84
55,85
55,97
55,98
55,101
56,1
56,6
56,7
56,35
56,36
56,65
56,66
56,84
56,85
56,97
56,98
56,101
57,1
57,6
57,7
57,35
57,36
57,65
57,66
57,84
57,85
57,97
57,98
57,101
58,1
58,6
58,7
58,35
58,36
58,65
58,66
58,84
58,85
58,97
58,98
58,101
59,1
59,6
59,7
59,35
59,36
59,65
59,66
59,84
59,85
59,97
59,98
59,101
60,1
60,6
60,7
60,35
60,36
60,65
60,66
60,84
60,85
60,97
60,98
60,101
61,1
61,6
61,7
61,35
61,36
61,37
61,64
61,65
61,66
61,84
61,85
61,97
61,98
61,101
62,1
62,6
62,7
62,35
62,36
62,37
62,38
62,63
62,64
62,65
62,66
62,84
62,85
62,97
62,98
62,101
63,1
63,6
63,7
63,36
63,37
63,38
63,39
63,62
63,63
63,64
63,65
63,84
63,85
63,97
63,98
63,101
64,1
64,6
64,7
64,8
64,37
64,38
64,39
64,57
64,58
64,59
64,60
64,61
64,62
64,63
64,64
64,84
64,85
64,97
64,98
64,101
65,1
65,6
65,7
65,8
65,9
65,38
65,39
65,56
65,57
65,58
65,59
65,60
65,61
65,62
65,63
65,64
65,83
65,84
65,85
65,97
65,98
65,101
66,1
66,7
66,8
66,9
66,10
66,38
66,39
66,55
66,56
66,57
66,58
66,62
66,63
66,64
66,65
66,82
66,83
66,84
66,85
66,97
66,98
66,101
67,1
67,8
67,9
67,10
67,11
67,38
67,39
67,54
67,55
67,56
67,57
67,63
67,64
67,65
67,66
67,81
67,82
67,83
67,84
67,97
67,98
67,101
68,1
68,9
68,10
68,11
68,12
68,38
68,39
68,53
68,54
68,55
68,56
68,64
68,65
68,66
68,67
68,81
68,82
68,83
68,96
68,97
68,98
68,101
69,1
69,10
69,11
69,12
69,13
69,38
69,39
69,52
69,53
69,54
69,55
69,65
69,66
69,67
69,68
69,81
69,82
69,95
69,96
69,97
69,98
69,101
70,1
70,11
70,12
70,13
70,14
70,38
70,39
70,51
70,52
70,53
70,54
70,66
70,67
70,68
70,69
70,81
70,82
70,94
70,95
70,96
70,97
70,101
71,1
71,12
71,13
71,14
71,15
71,37
71,38
71,39
71,40
71,41
71,42
71,43
71,44
71,45
71,46
71,47
71,48
71,49
71,50
71,51
71,52
71,53
71,67
71,68
71,69
71,70
71,81
71,82
71,93
71,94
71,95
71,96
71,101
72,1
72,13
72,14
72,15
72,16
72,36
72,37
72,38
72,39
72,40
72,41
72,42
72,43
72,44
72,45
72,46
72,47
72,48
72,49
72,50
72,51
72,52
72,68
72,69
72,70
72,71
72,81
72,82
72,92
72,93
72,94
72,95
72,101
73,1
73,14
73,15
73,16
73,17
73,35
73,36
73,37
73,38
73,69
73,70
73,71
73,72
73,81
73,82
73,91
73,92
73,93
73,94
73,101
74,1
74,2
74,15
74,16
74,17
74,34
74,35
74,36
74,37
74,70
74,71
74,72
74,73
74,81
74,82
74,90
74,91
74,92
74,93
74,101
75,1
75,2
75,16
75,17
75,34
75,35
75,36
75,71
75,72
75,73
75,81
75,82
75,90
75,91
75,92
75,101
76,1
76,2
76,16
76,17
76,34
76,35
76,72
76,73
76,81
76,82
76,90
76,91
76,101
77,1
77,16
77,17
77,34
77,35
77,72
77,73
77,81
77,82
77,90
77,91
77,101
78,1
78,16
78,17
78,34
78,35
78,72
78,73
78,81
78,82
78,90
78,91
78,101
79,1
79,16
79,17
79,34
79,35
79,36
79,37
79,38
79,39
79,40
79,41
79,42
79,43
79,44
79,45
79,46
79,47
79,48
79,49
79,50
79,51
79,52
79,53
79,54
79,55
79,56
79,72
79,73
79,81
79,82
79,90
79,91
79,101
80,1
80,16
80,17
80,33
80,34
80,35
80,36
80,37
80,38
80,39
80,40
80,41
80,42
80,43
80,44
80,45
80,46
80,47
80,48
80,49
80,50
80,51
80,52
80,53
80,54
80,55
80,56
80,57
80,72
80,73
80,81
80,82
80,90
80,91
80,101
81,1
81,16
81,17
81,32
81,33
81,34
81,35
81,55
81,56
81,57
81,58
81,72
81,73
81,81
81,82
81,90
81,91
81,101
82,1
82,4
82,5
82,6
82,7
82,8
82,9
82,10
82,11
82,12
82,13
82,14
82,15
82,16
82,17
82,18
82,31
82,32
82,33
82,34
82,56
82,57
82,58
82,59
82,60
82,61
82,62
82,63
82,64
82,65
82,66
82,67
82,68
82,69
82,70
82,71
82,72
82,73
82,74
82,81
82,82
82,90
82,91
82,101
83,1
83,3
83,4
83,5
83,6
83,7
83,8
83,9
83,10
83,11
83,12
83,13
83,14
83,15
83,16
83,17
83,18
83,19
83,30
83,31
83,32
83,33
83,57
83,58
83,59
83,60
83,61
83,62
83,63
83,64
83,65
83,66
83,67
83,68
83,69
83,70
83,71
83,72
83,73
83,74
83,75
83,81
83,82
83,90
83,91
83,101
84,1
84,2
84,3
84,4
84,5
84,17
84,18
84,19
84,20
84,29
84,30
84,31
84,32
84,73
84,74
84,75
84,76
84,81
84,82
84,90
84,91
84,101
85,1
85,2
85,3
85,4
85,18
85,19
85,20
85,21
85,28
85,29
85,30
85,31
85,74
85,75
85,76
85,77
85,81
85,82
85,90
85,91
85,101
86,1
86,2
86,3
86,19
86,20
86,21
86,22
86,27
86,28
86,29
86,30
86,75
86,76
86,77
86,78
86,79
86,80
86,81
86,82
86,90
86,91
86,101
87,1
87,2
87,20
87,21
87,22
87,23
87,27
87,28
87,29
87,76
87,77
87,78
87,79
87,80
87,81
87,82
87,90
87,91
87,101
88,1
88,21
88,22
88,23
88,24
88,25
88,26
88,27
88,28
88,81
88,82
88,90
88,91
88,101
89,1
89,22
89,23
89,24
89,25
89,26
89,27
89,28
89,29
89,81
89,82
89,90
89,91
89,101
90,1
90,27
90,28
90,29
90,30
90,81
90,82
90,90
90,91
90,101
91,1
91,28
91,29
91,30
91,31
91,81
91,82
91,90
91,91
91,101
92,1
92,29
92,30
92,31
92,32
92,81
92,82
92,90
92,91
92,101
93,1
93,30
93,31
93,32
93,33
93,81
93,82
93,90
93,91
93,101
94,1
94,31
94,32
94,33
94,34
94,81
94,82
94,90
94,91
94,101
95,1
95,32
95,33
95,34
95,35
95,81
95,82
95,90
95,91
95,101
96,1
96,33
96,34
96,35
96,81
96,82
96,90
96,91
96,101
97,1
97,34
97,35
97,81
97,82
97,90
97,91
97,101
98,1
98,34
98,35
98,81
98,82
98,90
98,91
98,101
99,1
99,34
99,35
99,81
99,82
99,90
99,91
99,101
100,1
100,2
100,34
100,35
100,81
100,82
100,90
100,91
100,100
100,101
101,1
101,2
101,3
101,4
101,5
101,6
101,7
101,8
101,9
101,10
101,11
101,12
101,13
101,14
101,15
101,16
101,17
101,18
101,19
101,20
101,21
101,22
101,23
101,24
101,25
101,26
101,27
101,28
101,29
101,30
101,31
101,32
101,33
101,34
101,35
101,36
101,37
101,38
101,39
101,40
101,41
101,42
101,43
101,44
101,45
101,46
101,47
101,48
101,49
101,50
101,51
101,52
101,53
101,54
101,55
101,56
101,57
101,58
101,59
101,60
101,61
101,62
101,63
101,64
101,65
101,66
101,67
101,68
101,69
101,70
101,71
101,72
101,73
101,74
101,75
101,76
101,77
101,78
101,79
101,80
101,81
101,82
101,83
101,84
101,85
101,86
101,87
101,88
101,89
101,90
101,91
101,92
101,93
101,94
101,95
101,96
101,97
101,98
101,99
101,100
101,101
